customer_id,signup_date,acquisition_channel,risk_tier_at_signup,income_band,region,age_band
1955,2023-11-24,paid_search,D,<40k,Other,18-24
1956,2023-12-29,paid_search,B,70-110k,NJ,45-54
1957,2023-12-30,organic,B,70-110k,Other,25-34
1958,2023-12-04,paid_search,D,40-70k,Other,25-34
1959,2023-12-29,partnership,A,70-110k,NJ,35-44
1960,2023-12-06,paid_search,A,70-110k,NY,25-34
1961,2023-12-17,paid_search,A,110k+,Other,55+
1962,2023-12-10,paid_search,C,70-110k,NJ,45-54
1963,2023-12-22,referral,C,70-110k,NY,35-44
1964,2023-12-13,organic,A,<40k,Other,45-54
1965,2023-12-12,partnership,A,<40k,Other,25-34
1966,2023-12-15,paid_search,A,70-110k,Other,35-44
1967,2023-12-31,referral,B,40-70k,NY,45-54
1968,2023-12-08,paid_search,C,40-70k,NY,25-34
1969,2023-12-07,organic,A,40-70k,NY,45-54
1970,2023-12-03,paid_search,A,70-110k,Other,45-54
1971,2023-12-23,paid_search,D,<40k,NY,45-54
1972,2023-12-22,partnership,A,40-70k,NY,55+
1973,2023-12-19,affiliate,A,70-110k,NJ,35-44
1974,2023-12-01,affiliate,A,110k+,Other,25-34
1975,2023-12-25,organic,A,110k+,Other,25-34
1976,2023-12-26,affiliate,A,<40k,NY,18-24
1977,2023-12-30,paid_search,A,40-70k,Other,45-54
1978,2023-12-29,referral,C,40-70k,Other,25-34
1979,2023-12-09,partnership,B,40-70k,NJ,55+
1980,2023-12-23,affiliate,C,<40k,Other,18-24
1981,2023-12-13,partnership,A,<40k,NY,35-44
1982,2023-12-19,affiliate,A,<40k,Other,35-44
1983,2023-12-11,affiliate,A,70-110k,NJ,35-44
1984,2023-12-21,paid_search,B,110k+,NY,35-44
1985,2023-12-30,affiliate,A,110k+,NY,25-34
1986,2023-12-21,paid_search,D,40-70k,NY,25-34
1987,2023-12-29,organic,A,110k+,NJ,25-34
1988,2023-12-29,partnership,B,40-70k,NY,45-54
1989,2023-12-04,organic,A,110k+,Other,18-24
1990,2023-12-30,affiliate,C,70-110k,Other,35-44
1991,2023-12-26,organic,A,<40k,Other,18-24
1992,2023-12-14,paid_search,A,70-110k,NY,45-54
1993,2023-12-19,partnership,C,70-110k,NY,25-34
1994,2023-12-20,organic,C,40-70k,Other,35-44
1995,2023-12-25,affiliate,A,40-70k,Other,25-34
1996,2023-12-25,affiliate,C,40-70k,NY,35-44
1997,2023-12-04,partnership,A,40-70k,Other,45-54
1998,2023-12-01,organic,B,70-110k,Other,25-34
1999,2023-12-08,partnership,A,40-70k,NJ,25-34
2000,2023-12-17,paid_search,C,40-70k,Other,45-54
2001,2023-12-27,paid_search,D,<40k,Other,45-54
2002,2023-12-21,paid_search,A,40-70k,NY,35-44
2003,2023-12-05,paid_search,B,40-70k,Other,25-34
2004,2023-12-23,paid_search,A,110k+,Other,45-54
2005,2023-12-15,organic,A,<40k,NY,25-34
2006,2023-12-12,paid_search,A,110k+,Other,25-34
2007,2023-12-24,affiliate,A,40-70k,NJ,45-54
2008,2023-12-10,paid_search,A,110k+,NY,25-34
2009,2023-12-20,organic,D,<40k,NY,35-44
2010,2023-12-06,paid_search,A,<40k,NY,18-24
2011,2023-12-12,paid_search,B,40-70k,Other,45-54
2012,2023-12-18,affiliate,A,40-70k,NY,25-34
2013,2023-12-20,partnership,A,110k+,NY,35-44
2014,2023-12-29,affiliate,B,70-110k,NY,25-34
2015,2023-12-10,affiliate,D,<40k,Other,35-44
2016,2023-12-28,organic,B,40-70k,NY,35-44
2017,2023-12-26,referral,A,70-110k,Other,55+
2018,2023-12-12,paid_search,D,40-70k,NY,25-34
2019,2023-12-05,paid_search,B,70-110k,NY,35-44
2020,2023-12-08,organic,A,40-70k,Other,25-34
2021,2023-12-21,organic,B,70-110k,Other,25-34
2022,2023-12-25,partnership,B,40-70k,Other,25-34
2023,2023-12-19,paid_search,D,40-70k,NJ,25-34
2024,2023-12-23,paid_search,A,70-110k,Other,35-44
2025,2023-12-04,organic,C,40-70k,Other,25-34
2026,2023-12-16,referral,B,40-70k,Other,18-24
2027,2023-12-28,partnership,A,40-70k,Other,35-44
2028,2023-12-13,referral,A,40-70k,NJ,45-54
2029,2023-12-28,partnership,D,70-110k,Other,25-34
2030,2023-12-04,referral,A,70-110k,Other,25-34
2031,2023-12-31,paid_search,C,<40k,NY,25-34
2032,2023-12-25,organic,C,70-110k,NJ,45-54
2033,2023-12-20,paid_search,C,40-70k,Other,25-34
2034,2023-12-20,paid_search,B,<40k,NJ,35-44
2035,2023-12-30,partnership,A,70-110k,Other,35-44
2036,2023-12-12,organic,A,<40k,NY,45-54
2037,2023-12-06,organic,C,40-70k,Other,35-44
2038,2023-12-29,affiliate,D,<40k,Other,35-44
2039,2023-12-04,organic,A,<40k,NY,25-34
2040,2023-12-21,organic,B,70-110k,NY,45-54
2041,2023-12-09,organic,A,110k+,NY,45-54
2042,2023-12-29,affiliate,C,70-110k,Other,25-34
2043,2023-12-31,organic,B,70-110k,NJ,55+
2044,2023-12-15,organic,A,40-70k,Other,25-34
2045,2023-12-17,paid_search,A,40-70k,Other,45-54
2046,2023-12-15,partnership,A,70-110k,Other,35-44
2047,2023-12-14,organic,B,110k+,NY,25-34
2048,2023-12-30,organic,B,40-70k,NJ,18-24
2049,2023-12-09,referral,A,110k+,NY,35-44
2050,2023-12-30,partnership,C,<40k,NY,25-34
2051,2023-12-21,organic,B,40-70k,Other,25-34
2052,2023-12-30,paid_search,A,<40k,NY,25-34
2053,2023-12-19,organic,C,<40k,NJ,35-44
2054,2023-12-26,partnership,B,70-110k,NY,35-44
2055,2023-12-16,paid_search,A,70-110k,NY,45-54
2056,2023-12-15,referral,B,70-110k,NY,35-44
2057,2023-12-08,partnership,B,40-70k,NY,25-34
2058,2023-12-07,affiliate,A,70-110k,NJ,35-44
2059,2023-12-02,organic,B,70-110k,Other,35-44
2060,2023-12-12,partnership,B,40-70k,Other,55+
2061,2023-12-31,partnership,B,110k+,Other,35-44
2062,2023-12-30,partnership,B,70-110k,NY,18-24
2063,2023-12-22,organic,A,110k+,NY,45-54
2064,2023-12-12,affiliate,B,70-110k,NY,35-44
2065,2023-12-17,partnership,A,40-70k,NY,25-34
2066,2023-12-24,referral,A,70-110k,NJ,25-34
2067,2023-12-01,affiliate,C,40-70k,Other,35-44
2068,2023-12-29,paid_search,A,110k+,Other,35-44
2069,2023-12-27,paid_search,B,40-70k,NJ,45-54
2070,2023-12-31,affiliate,B,<40k,NY,25-34
2071,2023-12-03,referral,A,40-70k,Other,25-34
2072,2023-12-30,affiliate,A,40-70k,Other,35-44
2073,2023-12-20,paid_search,B,110k+,Other,45-54
2074,2023-12-18,organic,B,40-70k,Other,25-34
2075,2023-12-06,affiliate,C,<40k,NY,18-24
2076,2023-12-16,partnership,B,70-110k,NY,35-44
2077,2023-12-12,organic,A,110k+,NY,18-24
2078,2023-12-31,paid_search,B,70-110k,Other,35-44
2079,2023-12-11,referral,C,40-70k,NJ,55+
2080,2023-12-07,paid_search,A,110k+,NY,35-44
2081,2023-12-30,organic,A,70-110k,Other,18-24
2082,2023-12-06,paid_search,A,40-70k,NY,25-34
2083,2023-12-29,paid_search,D,<40k,NJ,25-34
2084,2023-12-30,organic,A,40-70k,Other,35-44
2085,2023-12-10,affiliate,C,40-70k,Other,55+
2086,2023-12-22,affiliate,C,70-110k,NY,55+
2087,2023-12-25,affiliate,C,70-110k,Other,55+
2088,2023-12-17,affiliate,B,70-110k,Other,45-54
2089,2023-12-22,organic,B,40-70k,NY,25-34
2090,2023-12-05,organic,B,70-110k,Other,45-54
2091,2023-12-16,organic,B,<40k,Other,45-54
2092,2023-12-16,organic,B,110k+,Other,25-34
2093,2023-12-18,partnership,B,40-70k,NJ,25-34
2094,2023-12-30,organic,A,40-70k,Other,25-34
2095,2023-12-26,affiliate,B,40-70k,NJ,45-54
2096,2023-12-19,organic,A,<40k,Other,45-54
2097,2023-12-13,organic,B,70-110k,NY,45-54
2098,2023-12-13,organic,A,70-110k,NY,45-54
2099,2023-12-01,paid_search,A,40-70k,NY,45-54
2100,2023-12-18,affiliate,A,70-110k,NY,45-54
2101,2023-12-08,partnership,A,110k+,NY,18-24
2102,2023-12-28,organic,A,<40k,NJ,25-34
2103,2023-12-24,affiliate,C,40-70k,NY,25-34
2104,2023-12-29,partnership,A,40-70k,NY,18-24
2105,2023-12-31,paid_search,A,110k+,Other,55+
2106,2023-12-13,organic,A,110k+,NY,25-34
2107,2023-12-14,organic,B,<40k,NJ,45-54
2108,2023-12-19,organic,B,40-70k,NY,18-24
2109,2023-12-14,partnership,D,<40k,NY,25-34
2110,2023-12-09,paid_search,C,70-110k,NJ,55+
2111,2023-12-22,paid_search,A,110k+,NY,25-34
2112,2023-12-14,partnership,A,110k+,Other,35-44
2113,2023-12-30,paid_search,A,40-70k,NJ,25-34
2114,2023-12-07,affiliate,A,70-110k,Other,55+
2115,2023-12-14,organic,A,40-70k,NJ,25-34
2116,2023-12-17,paid_search,B,70-110k,NY,25-34
2117,2023-12-29,organic,C,40-70k,NJ,45-54
2118,2023-12-18,paid_search,B,<40k,Other,55+
2119,2023-12-03,paid_search,A,40-70k,Other,35-44
2120,2023-12-11,partnership,A,70-110k,Other,35-44
2121,2023-12-28,affiliate,A,<40k,NJ,55+
2122,2023-12-09,partnership,B,40-70k,Other,25-34
2123,2023-12-11,organic,B,<40k,Other,35-44
2124,2023-12-05,referral,B,40-70k,NJ,25-34
2125,2023-12-23,organic,D,<40k,Other,35-44
2126,2023-12-05,partnership,A,40-70k,NY,35-44
2127,2023-12-12,partnership,D,40-70k,Other,25-34
2128,2023-12-23,affiliate,A,110k+,Other,25-34
2129,2023-12-28,paid_search,B,110k+,Other,35-44
2130,2023-12-07,partnership,A,<40k,Other,35-44
2131,2023-12-11,partnership,A,40-70k,NJ,35-44
2132,2023-12-04,organic,A,40-70k,NY,45-54
2133,2023-12-14,partnership,B,<40k,NJ,25-34
2134,2023-12-31,organic,B,70-110k,Other,35-44
2135,2023-12-10,paid_search,A,40-70k,NY,25-34
2136,2023-12-09,affiliate,B,70-110k,NY,35-44
2137,2023-12-13,partnership,A,40-70k,Other,18-24
2138,2023-12-28,paid_search,A,40-70k,Other,25-34
2139,2023-12-17,paid_search,D,110k+,Other,25-34
2140,2023-12-19,paid_search,B,<40k,Other,35-44
2141,2023-12-25,paid_search,A,40-70k,Other,45-54
2142,2023-12-23,paid_search,B,40-70k,Other,45-54
2143,2023-12-19,paid_search,C,40-70k,Other,45-54
2144,2023-12-18,partnership,A,40-70k,NY,25-34
2145,2023-12-17,paid_search,C,<40k,Other,18-24
2146,2023-12-06,organic,C,70-110k,NJ,35-44
2147,2023-12-13,paid_search,A,110k+,Other,18-24
2148,2023-12-27,organic,D,<40k,Other,25-34
2149,2023-12-02,paid_search,B,<40k,NY,35-44
2150,2023-12-26,paid_search,D,<40k,Other,35-44
2151,2023-12-18,paid_search,C,40-70k,Other,55+
2152,2023-12-11,paid_search,A,70-110k,Other,25-34
2153,2023-12-04,affiliate,A,40-70k,Other,55+
2154,2023-12-24,partnership,B,70-110k,NJ,18-24
2155,2023-12-01,affiliate,A,40-70k,NY,35-44
2156,2023-12-17,paid_search,A,<40k,NJ,25-34
2157,2023-12-06,organic,A,40-70k,NY,35-44
2158,2023-12-29,organic,B,70-110k,Other,35-44
2159,2023-12-06,affiliate,C,40-70k,Other,25-34
2160,2023-12-25,affiliate,A,40-70k,NY,45-54
2161,2023-12-18,organic,A,70-110k,Other,35-44
2162,2023-12-02,organic,A,70-110k,NY,55+
2163,2023-12-23,paid_search,B,70-110k,NJ,35-44
2164,2023-12-28,paid_search,B,<40k,NY,18-24
2165,2023-12-07,referral,A,110k+,Other,35-44
2166,2023-12-31,organic,C,<40k,NY,55+
2167,2023-12-25,organic,C,40-70k,NY,55+
2168,2023-12-24,paid_search,C,40-70k,NY,35-44
2169,2023-12-11,organic,C,70-110k,Other,35-44
2170,2023-12-04,organic,B,40-70k,NJ,18-24
2171,2023-12-14,paid_search,A,70-110k,NY,18-24
2172,2023-12-26,paid_search,C,70-110k,NY,25-34
2173,2023-12-19,organic,B,40-70k,NJ,25-34
2174,2023-12-21,affiliate,A,70-110k,NY,35-44
2175,2023-12-25,paid_search,A,<40k,NY,45-54
2176,2023-12-11,organic,A,40-70k,NY,45-54
2177,2023-12-02,partnership,B,110k+,Other,35-44
2178,2023-12-28,paid_search,B,<40k,Other,55+
2179,2023-12-20,referral,A,70-110k,NY,35-44
2180,2023-12-18,referral,B,110k+,NY,35-44
2181,2023-12-18,paid_search,B,40-70k,Other,35-44
2182,2023-12-27,paid_search,C,110k+,NY,25-34
2183,2023-12-24,partnership,A,40-70k,NJ,45-54
2184,2023-12-21,paid_search,B,70-110k,NY,25-34
2185,2023-12-25,organic,C,40-70k,NY,55+
2186,2023-12-09,affiliate,B,40-70k,NJ,35-44
2187,2023-12-23,paid_search,A,110k+,NJ,35-44
2188,2023-12-31,partnership,C,40-70k,NJ,18-24
2189,2023-12-08,partnership,A,40-70k,NY,35-44
2190,2023-12-18,partnership,A,40-70k,Other,25-34
2191,2023-12-22,partnership,B,70-110k,NY,18-24
2192,2023-12-17,affiliate,B,<40k,NJ,45-54
2193,2023-12-31,paid_search,B,40-70k,Other,18-24
2194,2023-12-13,referral,C,70-110k,NJ,25-34
2195,2023-12-07,referral,A,110k+,NY,45-54
2196,2023-12-05,partnership,B,40-70k,Other,25-34
2197,2023-12-27,partnership,A,110k+,NY,55+
2198,2023-12-22,affiliate,D,<40k,NJ,25-34
2199,2023-12-18,paid_search,B,110k+,Other,55+
2200,2023-12-14,partnership,A,70-110k,NY,55+
2201,2023-12-13,organic,A,40-70k,NY,25-34
2202,2023-12-29,paid_search,A,<40k,Other,45-54
2203,2023-12-22,paid_search,A,110k+,NJ,45-54
2204,2023-12-30,affiliate,A,70-110k,NJ,25-34
2205,2023-12-25,affiliate,B,70-110k,Other,25-34
2206,2023-12-24,organic,B,70-110k,NY,18-24
2207,2023-12-18,organic,A,40-70k,NY,18-24
2208,2023-12-08,organic,B,70-110k,Other,35-44
2209,2023-12-21,paid_search,A,110k+,Other,35-44
2210,2023-12-23,organic,A,70-110k,Other,35-44
2211,2023-12-17,affiliate,C,70-110k,Other,35-44
2212,2023-12-01,paid_search,D,70-110k,NY,35-44
2213,2023-12-30,paid_search,A,40-70k,NY,35-44
2214,2023-12-26,paid_search,A,40-70k,NY,35-44
2215,2023-12-11,paid_search,C,110k+,NJ,25-34
2216,2023-12-16,partnership,C,<40k,Other,45-54
2217,2023-12-04,organic,B,<40k,NY,35-44
2218,2023-12-30,paid_search,A,110k+,Other,25-34
2219,2023-12-08,affiliate,A,70-110k,NY,35-44
2220,2023-12-12,organic,B,70-110k,NJ,25-34
2221,2023-12-14,partnership,C,40-70k,Other,35-44
2222,2023-12-09,referral,C,<40k,NJ,45-54
2223,2023-12-20,affiliate,A,110k+,NY,25-34
2224,2023-12-31,referral,A,110k+,Other,25-34
2225,2023-12-27,paid_search,A,40-70k,NY,45-54
2226,2023-12-17,paid_search,A,40-70k,NY,35-44
2227,2023-12-05,organic,B,70-110k,Other,55+
2228,2023-12-27,organic,A,110k+,Other,18-24
2229,2023-12-08,paid_search,C,40-70k,Other,25-34
2230,2023-12-29,paid_search,B,110k+,NY,18-24
2231,2023-12-13,paid_search,A,70-110k,Other,35-44
2232,2023-12-17,organic,C,40-70k,NJ,25-34
2233,2023-12-14,affiliate,A,70-110k,NY,25-34
2234,2023-12-15,organic,C,40-70k,NY,35-44
2235,2023-12-06,paid_search,B,70-110k,Other,18-24
2236,2023-12-18,organic,A,40-70k,Other,35-44
2237,2023-12-13,affiliate,C,40-70k,NY,18-24
2238,2023-12-27,paid_search,A,40-70k,Other,55+
2239,2023-12-15,partnership,A,70-110k,NY,45-54
2240,2023-12-30,organic,A,70-110k,NY,25-34
2241,2023-12-10,paid_search,B,40-70k,NJ,25-34
2242,2023-12-11,referral,C,40-70k,Other,45-54
2243,2023-12-02,organic,B,40-70k,Other,18-24
2244,2023-12-23,paid_search,B,40-70k,Other,45-54
2245,2023-12-03,organic,A,<40k,NJ,35-44
2246,2023-12-09,organic,A,70-110k,NJ,55+
2247,2023-12-29,paid_search,A,<40k,NY,35-44
2248,2023-12-19,organic,A,40-70k,NY,45-54
2249,2023-12-18,paid_search,D,<40k,NY,25-34
2250,2023-12-25,referral,A,110k+,NJ,35-44
2251,2023-12-24,organic,C,40-70k,NY,35-44
2252,2023-12-28,organic,A,70-110k,Other,25-34
2253,2023-12-21,partnership,B,<40k,NY,35-44
2254,2023-12-14,paid_search,C,40-70k,NY,18-24
2255,2023-12-05,partnership,B,40-70k,Other,35-44
2256,2023-12-12,paid_search,C,70-110k,NY,35-44
2257,2023-12-22,affiliate,C,110k+,NJ,35-44
2258,2023-12-08,referral,A,70-110k,Other,55+
2259,2023-12-21,organic,A,40-70k,Other,35-44
2260,2023-12-05,partnership,C,40-70k,Other,35-44
2261,2023-12-02,affiliate,A,40-70k,Other,25-34
2262,2023-12-12,partnership,C,40-70k,NJ,25-34
2263,2023-12-08,organic,D,40-70k,Other,45-54
2264,2023-12-28,paid_search,B,110k+,Other,35-44
2265,2023-12-12,organic,A,40-70k,Other,25-34
2266,2023-12-13,referral,B,110k+,NJ,18-24
2267,2023-12-13,organic,B,<40k,Other,35-44
2268,2023-12-10,organic,A,70-110k,NJ,25-34
2269,2023-12-29,partnership,A,40-70k,Other,25-34
2270,2023-12-23,paid_search,A,40-70k,NJ,25-34
2271,2023-12-05,affiliate,C,<40k,Other,25-34
2272,2023-12-07,paid_search,B,40-70k,Other,55+
2273,2023-12-03,affiliate,A,110k+,NY,35-44
2274,2023-12-08,organic,B,40-70k,NJ,18-24
2275,2023-12-21,paid_search,B,40-70k,Other,25-34
2276,2023-12-30,paid_search,D,<40k,Other,25-34
2277,2023-12-15,paid_search,A,<40k,Other,25-34
2278,2023-12-03,paid_search,B,110k+,NY,18-24
2279,2023-12-02,organic,A,<40k,NJ,45-54
2280,2023-12-13,affiliate,A,40-70k,Other,25-34
2281,2023-12-09,organic,B,110k+,NY,35-44
2282,2023-12-18,paid_search,C,40-70k,Other,45-54
2283,2023-12-04,paid_search,B,40-70k,Other,35-44
2284,2024-01-08,affiliate,A,<40k,Other,35-44
2285,2024-01-14,partnership,A,70-110k,Other,18-24
2286,2024-01-21,organic,B,40-70k,NJ,25-34
2287,2024-01-14,affiliate,A,40-70k,Other,25-34
2288,2024-01-12,affiliate,C,40-70k,Other,35-44
2289,2024-01-07,referral,A,70-110k,Other,35-44
2290,2024-01-26,affiliate,B,70-110k,Other,25-34
2291,2024-01-03,organic,B,40-70k,NJ,35-44
2292,2024-01-08,organic,D,<40k,NY,25-34
2293,2024-01-14,affiliate,B,40-70k,NJ,25-34
2294,2024-01-05,organic,C,40-70k,Other,18-24
2295,2024-01-29,referral,A,<40k,NY,35-44
2296,2024-01-11,referral,A,40-70k,NY,25-34
2297,2024-01-08,referral,A,40-70k,NY,35-44
2298,2024-01-08,paid_search,D,40-70k,NY,55+
2299,2024-01-06,partnership,D,40-70k,NY,45-54
2300,2024-01-21,affiliate,D,40-70k,Other,35-44
2301,2024-01-15,organic,D,<40k,NY,45-54
2302,2024-01-08,paid_search,A,40-70k,NY,25-34
2303,2024-01-28,organic,A,70-110k,NJ,35-44
2304,2024-01-21,paid_search,A,110k+,Other,55+
2305,2024-01-13,referral,A,<40k,Other,45-54
2306,2024-01-16,partnership,A,70-110k,Other,25-34
2307,2024-01-21,paid_search,B,40-70k,NY,45-54
2308,2024-01-05,paid_search,B,70-110k,Other,55+
2309,2024-01-26,organic,A,70-110k,NY,35-44
2310,2024-01-09,paid_search,B,70-110k,NY,25-34
2311,2024-01-01,organic,C,70-110k,NY,35-44
2312,2024-01-17,affiliate,B,70-110k,NJ,35-44
2313,2024-01-28,affiliate,A,40-70k,Other,25-34
2314,2024-01-23,partnership,A,40-70k,NJ,45-54
2315,2024-01-10,partnership,A,70-110k,Other,25-34
2316,2024-01-13,organic,B,<40k,NJ,18-24
2317,2024-01-19,partnership,A,<40k,NY,45-54
2318,2024-01-08,organic,B,110k+,NJ,35-44
2319,2024-01-26,paid_search,A,70-110k,NJ,55+
2320,2024-01-10,paid_search,D,<40k,Other,35-44
2321,2024-01-07,organic,B,<40k,Other,45-54
2322,2024-01-03,organic,A,70-110k,NY,55+
2323,2024-01-22,paid_search,A,40-70k,NY,45-54
2324,2024-01-01,organic,B,<40k,NY,45-54
2325,2024-01-25,referral,A,<40k,Other,25-34
2326,2024-01-31,paid_search,B,40-70k,Other,45-54
2327,2024-01-04,paid_search,A,70-110k,Other,45-54
2328,2024-01-03,referral,A,70-110k,Other,18-24
2329,2024-01-29,affiliate,A,40-70k,Other,25-34
2330,2024-01-04,paid_search,A,70-110k,NY,25-34
2331,2024-01-13,referral,A,40-70k,Other,25-34
2332,2024-01-27,organic,C,40-70k,NY,18-24
2333,2024-01-05,organic,B,40-70k,NY,55+
2334,2024-01-21,paid_search,B,110k+,NY,25-34
2335,2024-01-12,paid_search,B,40-70k,NY,18-24
2336,2024-01-14,partnership,A,70-110k,NY,55+
2337,2024-01-29,organic,A,40-70k,NY,35-44
2338,2024-01-21,affiliate,C,70-110k,NY,25-34
2339,2024-01-10,affiliate,C,<40k,NJ,25-34
2340,2024-01-29,referral,A,70-110k,NJ,55+
2341,2024-01-19,organic,B,110k+,Other,25-34
2342,2024-01-04,paid_search,B,40-70k,Other,25-34
2343,2024-01-13,referral,C,40-70k,Other,35-44
2344,2024-01-08,affiliate,B,70-110k,Other,25-34
2345,2024-01-20,organic,B,40-70k,Other,35-44
2346,2024-01-27,organic,A,70-110k,NJ,35-44
2347,2024-01-02,partnership,B,70-110k,Other,25-34
2348,2024-01-25,affiliate,A,70-110k,NY,18-24
2349,2024-01-29,affiliate,A,40-70k,Other,25-34
2350,2024-01-31,partnership,A,110k+,Other,25-34
2351,2024-01-21,paid_search,C,<40k,Other,18-24
2352,2024-01-10,organic,A,40-70k,Other,18-24
2353,2024-01-05,affiliate,B,70-110k,NY,55+
2354,2024-01-30,partnership,A,40-70k,NY,25-34
2355,2024-01-13,paid_search,A,70-110k,Other,25-34
2356,2024-01-11,affiliate,B,70-110k,NY,35-44
2357,2024-01-23,organic,C,<40k,Other,55+
2358,2024-01-23,organic,B,110k+,NY,35-44
2359,2024-01-26,referral,A,<40k,Other,25-34
2360,2024-01-28,organic,D,40-70k,Other,55+
2361,2024-01-28,organic,B,110k+,Other,35-44
2362,2024-01-06,partnership,B,40-70k,NY,25-34
2363,2024-01-06,paid_search,B,40-70k,NJ,35-44
2364,2024-01-07,paid_search,B,110k+,Other,55+
2365,2024-01-20,partnership,B,40-70k,Other,25-34
2366,2024-01-19,organic,A,40-70k,Other,35-44
2367,2024-01-27,affiliate,A,70-110k,NY,25-34
2368,2024-01-27,paid_search,A,40-70k,Other,18-24
2369,2024-01-26,organic,A,<40k,Other,55+
2370,2024-01-03,affiliate,B,70-110k,Other,25-34
2371,2024-01-22,paid_search,A,70-110k,NY,25-34
2372,2024-01-27,partnership,B,40-70k,NJ,25-34
2373,2024-01-31,referral,A,110k+,Other,18-24
2374,2024-01-11,partnership,A,<40k,NY,18-24
2375,2024-01-25,paid_search,A,110k+,Other,45-54
2376,2024-01-13,paid_search,B,70-110k,Other,45-54
2377,2024-01-05,partnership,B,70-110k,Other,35-44
2378,2024-01-11,paid_search,A,<40k,NJ,18-24
2379,2024-01-08,affiliate,A,<40k,NY,55+
2380,2024-01-29,partnership,A,40-70k,NJ,25-34
2381,2024-01-06,paid_search,B,70-110k,NY,35-44
2382,2024-01-05,organic,A,70-110k,Other,55+
2383,2024-01-18,affiliate,A,70-110k,Other,45-54
2384,2024-01-18,affiliate,A,70-110k,NY,18-24
2385,2024-01-18,paid_search,B,40-70k,NY,45-54
2386,2024-01-05,affiliate,B,110k+,Other,45-54
2387,2024-01-16,partnership,C,<40k,NY,55+
2388,2024-01-29,paid_search,A,40-70k,Other,25-34
2389,2024-01-03,paid_search,A,70-110k,NY,35-44
2390,2024-01-25,partnership,A,70-110k,NY,35-44
2391,2024-01-04,partnership,A,40-70k,Other,25-34
2392,2024-01-08,referral,B,40-70k,NY,25-34
2393,2024-01-28,organic,C,40-70k,NY,35-44
2394,2024-01-10,partnership,A,110k+,Other,35-44
2395,2024-01-17,partnership,B,40-70k,Other,35-44
2396,2024-01-12,affiliate,A,110k+,Other,25-34
2397,2024-01-20,paid_search,A,70-110k,Other,35-44
2398,2024-01-13,organic,A,40-70k,NY,18-24
2399,2024-01-14,paid_search,C,<40k,NJ,45-54
2400,2024-01-26,paid_search,A,40-70k,Other,25-34
2401,2024-01-18,paid_search,C,<40k,NJ,35-44
2402,2024-01-18,referral,A,70-110k,NY,35-44
2403,2024-01-25,organic,A,110k+,Other,35-44
2404,2024-01-14,referral,A,70-110k,Other,25-34
2405,2024-01-26,paid_search,B,<40k,NY,45-54
2406,2024-01-23,partnership,A,40-70k,Other,45-54
2407,2024-01-28,paid_search,A,40-70k,NJ,35-44
2408,2024-01-15,affiliate,B,70-110k,Other,55+
2409,2024-01-18,affiliate,A,40-70k,NY,25-34
2410,2024-01-04,referral,A,110k+,NY,25-34
2411,2024-01-04,organic,B,110k+,NY,45-54
2412,2024-01-04,organic,C,40-70k,Other,25-34
2413,2024-01-20,referral,A,70-110k,NY,35-44
2414,2024-01-11,organic,C,40-70k,Other,25-34
2415,2024-01-09,affiliate,A,70-110k,NY,45-54
2416,2024-01-19,organic,A,110k+,NY,25-34
2417,2024-01-13,organic,B,40-70k,NY,45-54
2418,2024-01-05,affiliate,A,<40k,NJ,35-44
2419,2024-01-18,affiliate,B,70-110k,Other,25-34
2420,2024-01-18,affiliate,A,<40k,Other,18-24
2421,2024-01-05,paid_search,B,70-110k,Other,18-24
2422,2024-01-09,partnership,A,110k+,Other,25-34
2423,2024-01-08,referral,B,110k+,NY,55+
2424,2024-01-22,paid_search,A,110k+,NY,25-34
2425,2024-01-08,paid_search,A,110k+,Other,25-34
2426,2024-01-01,paid_search,A,40-70k,NY,45-54
2427,2024-01-09,partnership,A,110k+,Other,18-24
2428,2024-01-15,paid_search,B,110k+,Other,45-54
2429,2024-01-24,affiliate,A,<40k,Other,25-34
2430,2024-01-02,paid_search,B,70-110k,NJ,25-34
2431,2024-01-28,affiliate,A,110k+,NY,18-24
2432,2024-01-11,partnership,D,40-70k,Other,45-54
2433,2024-01-11,paid_search,A,110k+,Other,25-34
2434,2024-01-01,paid_search,A,40-70k,Other,35-44
2435,2024-01-09,paid_search,B,110k+,NJ,45-54
2436,2024-01-15,paid_search,B,40-70k,NY,35-44
2437,2024-01-20,paid_search,B,<40k,Other,35-44
2438,2024-01-24,partnership,A,110k+,NY,35-44
2439,2024-01-17,paid_search,B,<40k,NJ,25-34
2440,2024-01-04,organic,A,70-110k,NY,55+
2441,2024-01-13,paid_search,A,40-70k,Other,35-44
2442,2024-01-23,paid_search,B,70-110k,Other,25-34
2443,2024-01-20,referral,A,110k+,NY,35-44
2444,2024-01-19,paid_search,B,70-110k,Other,55+
2445,2024-01-16,paid_search,A,70-110k,Other,25-34
2446,2024-01-16,paid_search,C,40-70k,NY,45-54
2447,2024-01-31,referral,C,<40k,Other,25-34
2448,2024-01-19,partnership,A,40-70k,Other,25-34
