customer_id,first_loan_id,first_loan_date,second_loan_id,second_loan_date,daydate_180,inactive_flag,acquisition_channel,risk_tier_at_signup,income_band,age_band,region
1819,3026,2025-03-19,7520,2025-06-15,2025-09-15,0,paid_search,B,70-110k,35-44,Other
1822,2786,2025-02-13,NULL,NULL,2025-08-12,1,paid_search,B,<40k,45-54,NY
1823,1205,2024-07-14,NULL,NULL,2025-01-10,1,partnership,A,70-110k,25-34,Other
1824,1217,2024-07-30,NULL,NULL,2025-01-26,1,affiliate,A,<40k,45-54,NY
1826,4057,2025-06-15,7521,2025-11-27,2025-12-12,0,partnership,A,70-110k,18-24,Other
1827,5381,2025-09-05,NULL,NULL,2026-03-04,NULL,paid_search,C,70-110k,35-44,NY
1828,1249,2024-07-09,NULL,NULL,2025-01-05,1,organic,B,<40k,35-44,NY
1830,850,2024-04-03,NULL,NULL,2024-09-30,1,referral,A,<40k,55+,NJ
1833,518,2024-01-29,NULL,NULL,2024-07-27,1,affiliate,B,70-110k,35-44,NY
1834,1795,2024-10-11,7522,2024-12-12,2025-04-09,0,paid_search,A,40-70k,25-34,NJ
1839,7118,2025-12-07,NULL,NULL,2026-06-05,NULL,referral,B,40-70k,25-34,NJ
1841,1497,2024-09-10,7523,2024-10-19,2025-03-09,0,partnership,A,40-70k,55+,NJ
1842,2580,2025-01-05,7524,2025-02-02,2025-07-04,0,affiliate,B,70-110k,45-54,NY
1843,1206,2024-07-18,NULL,NULL,2025-01-14,1,paid_search,A,<40k,35-44,NY
1847,1593,2024-09-25,7525,2024-11-21,2025-03-24,0,affiliate,B,40-70k,25-34,Other
1848,1097,2024-06-18,7526,2024-08-09,2024-12-15,0,referral,A,70-110k,25-34,NY
1849,2870,2025-02-27,NULL,NULL,2025-08-26,1,partnership,B,70-110k,25-34,Other
1853,584,2024-02-02,NULL,NULL,2024-07-31,1,referral,A,110k+,25-34,Other
1857,2034,2024-11-03,7527,2025-01-05,2025-05-02,0,affiliate,B,70-110k,35-44,Other
1858,1507,2024-09-19,NULL,NULL,2025-03-18,1,paid_search,A,<40k,35-44,Other
1859,380,2023-12-03,7528,2024-03-03,2024-05-31,0,affiliate,C,<40k,55+,NJ
1860,1832,2024-10-20,7529,2024-11-25,2025-04-18,0,organic,A,<40k,35-44,Other
1862,313,2023-11-06,7530,2024-05-04,2024-05-04,0,organic,A,110k+,55+,NJ
1863,3820,2025-05-31,NULL,NULL,2025-11-27,1,paid_search,B,<40k,35-44,NJ
1864,7159,2025-12-30,NULL,NULL,2026-06-28,NULL,referral,A,40-70k,25-34,Other
1865,335,2023-11-19,7531,2024-01-31,2024-05-17,0,affiliate,A,70-110k,35-44,Other
1868,1917,2024-11-28,NULL,NULL,2025-05-27,1,partnership,A,70-110k,55+,NJ
1869,2743,2025-02-27,7532,2025-05-16,2025-08-26,0,referral,A,110k+,45-54,NY
1871,2485,2025-01-10,NULL,NULL,2025-07-09,1,referral,C,40-70k,45-54,NJ
1872,1146,2024-07-07,7533,2024-09-29,2025-01-03,0,affiliate,A,70-110k,25-34,NJ
1873,382,2023-12-06,NULL,NULL,2024-06-03,1,partnership,C,40-70k,35-44,Other
1876,481,2024-01-25,NULL,NULL,2024-07-23,1,paid_search,A,70-110k,35-44,NJ
1877,1044,2024-06-13,7534,2024-07-06,2024-12-10,0,referral,A,70-110k,35-44,Other
1879,2829,2025-02-04,NULL,NULL,2025-08-03,1,paid_search,C,40-70k,45-54,NJ
1884,3692,2025-05-25,NULL,NULL,2025-11-21,1,organic,A,110k+,35-44,NY
1887,605,2024-02-15,NULL,NULL,2024-08-13,1,referral,B,40-70k,25-34,Other
1890,422,2023-12-25,NULL,NULL,2024-06-22,1,affiliate,A,110k+,35-44,Other
1891,1320,2024-08-05,NULL,NULL,2025-02-01,1,affiliate,A,70-110k,45-54,Other
1894,554,2024-01-09,NULL,NULL,2024-07-07,1,affiliate,B,70-110k,25-34,NY
1895,346,2023-11-20,NULL,NULL,2024-05-18,1,affiliate,A,70-110k,25-34,Other
1896,1545,2024-09-08,NULL,NULL,2025-03-07,1,organic,A,40-70k,55+,Other
1898,2375,2024-12-07,NULL,NULL,2025-06-05,1,organic,A,40-70k,25-34,NY
1900,5035,2025-09-27,NULL,NULL,2026-03-26,NULL,paid_search,B,40-70k,18-24,Other
1901,2574,2025-01-11,NULL,NULL,2025-07-10,1,paid_search,B,40-70k,45-54,Other
1902,1505,2024-09-14,NULL,NULL,2025-03-13,1,partnership,C,40-70k,45-54,NJ
1904,688,2024-03-14,7535,2024-03-22,2024-09-10,0,referral,A,<40k,45-54,NY
1905,4341,2025-07-09,NULL,NULL,2026-01-05,NULL,partnership,A,70-110k,45-54,Other
1907,2014,2024-11-15,NULL,NULL,2025-05-14,1,paid_search,B,40-70k,55+,Other
1910,2650,2025-02-12,7536,2025-03-16,2025-08-11,0,affiliate,A,70-110k,18-24,Other
1911,1194,2024-07-29,7537,2024-11-20,2025-01-25,0,organic,B,<40k,18-24,NY
1913,6711,2025-12-07,NULL,NULL,2026-06-05,NULL,organic,B,70-110k,35-44,Other
1914,602,2024-02-25,NULL,NULL,2024-08-23,1,affiliate,A,70-110k,25-34,Other
1915,428,2023-12-28,NULL,NULL,2024-06-25,1,paid_search,B,40-70k,45-54,NJ
1916,2854,2025-02-05,NULL,NULL,2025-08-04,1,organic,A,110k+,18-24,Other
1920,2785,2025-02-11,NULL,NULL,2025-08-10,1,affiliate,B,70-110k,55+,NJ
1921,375,2023-12-20,7538,2024-02-05,2024-06-17,0,referral,C,<40k,25-34,Other
1922,1997,2024-11-06,NULL,NULL,2025-05-05,1,paid_search,C,40-70k,25-34,NY
1924,614,2024-02-12,7539,2024-07-12,2024-08-10,0,paid_search,A,70-110k,25-34,Other
1925,454,2023-12-04,NULL,NULL,2024-06-01,1,partnership,A,110k+,45-54,NJ
1926,364,2023-11-23,NULL,NULL,2024-05-21,1,paid_search,B,40-70k,25-34,Other
1927,690,2024-03-15,NULL,NULL,2024-09-11,1,affiliate,A,110k+,45-54,Other
1928,325,2023-11-30,NULL,NULL,2024-05-28,1,organic,A,<40k,55+,NY
1929,2530,2025-01-09,NULL,NULL,2025-07-08,1,referral,B,40-70k,25-34,Other
1930,3089,2025-03-12,NULL,NULL,2025-09-08,1,referral,B,40-70k,55+,NY
1932,1359,2024-08-28,7540,2024-11-05,2025-02-24,0,paid_search,A,70-110k,25-34,Other
1933,537,2024-01-04,NULL,NULL,2024-07-02,1,affiliate,A,40-70k,25-34,Other
1935,6136,2025-11-04,NULL,NULL,2026-05-03,NULL,affiliate,A,70-110k,25-34,Other
1936,4716,2025-08-08,NULL,NULL,2026-02-04,NULL,affiliate,A,110k+,25-34,NY
1937,699,2024-03-05,NULL,NULL,2024-09-01,1,paid_search,B,40-70k,35-44,Other
1938,983,2024-05-27,7541,2024-08-09,2024-11-23,0,organic,B,70-110k,45-54,NJ
1940,499,2024-01-16,NULL,NULL,2024-07-14,1,organic,A,40-70k,25-34,Other
1942,657,2024-03-04,NULL,NULL,2024-08-31,1,organic,B,40-70k,35-44,Other
1943,2080,2024-11-23,NULL,NULL,2025-05-22,1,organic,A,110k+,25-34,NJ
1946,1768,2024-10-21,7542,2025-03-03,2025-04-19,0,affiliate,B,40-70k,25-34,Other
1947,3294,2025-04-04,7543,2025-05-05,2025-10-01,0,paid_search,A,70-110k,18-24,NY
1948,577,2024-02-06,NULL,NULL,2024-08-04,1,affiliate,A,70-110k,25-34,Other
1949,381,2023-12-03,NULL,NULL,2024-05-31,1,affiliate,A,110k+,55+,NY
1950,1173,2024-07-13,NULL,NULL,2025-01-09,1,organic,B,40-70k,25-34,NJ
1954,323,2023-11-15,NULL,NULL,2024-05-13,1,affiliate,A,110k+,35-44,NJ
1960,982,2024-05-28,NULL,NULL,2024-11-24,1,paid_search,A,70-110k,25-34,NY
1962,4957,2025-08-13,NULL,NULL,2026-02-09,NULL,paid_search,C,70-110k,45-54,NJ
1964,940,2024-05-02,NULL,NULL,2024-10-29,1,organic,A,<40k,45-54,Other
1965,384,2023-12-06,NULL,NULL,2024-06-03,1,partnership,A,<40k,25-34,Other
1967,386,2023-12-10,7544,2024-02-15,2024-06-07,0,referral,B,40-70k,45-54,NY
1969,859,2024-04-11,NULL,NULL,2024-10-08,1,organic,A,40-70k,45-54,NY
1972,1901,2024-11-26,NULL,NULL,2025-05-25,1,partnership,A,40-70k,55+,NY
1974,2562,2025-01-14,7545,2025-02-19,2025-07-13,0,affiliate,A,110k+,25-34,Other
1975,377,2023-12-15,7546,2024-04-15,2024-06-12,0,organic,A,110k+,25-34,Other
1977,1430,2024-08-03,NULL,NULL,2025-01-30,1,paid_search,A,40-70k,45-54,Other
1979,1028,2024-06-21,7547,2024-08-02,2024-12-18,0,partnership,B,40-70k,55+,NJ
1980,1983,2024-11-28,NULL,NULL,2025-05-27,1,affiliate,C,<40k,18-24,Other
1981,1822,2024-10-07,7548,2025-03-18,2025-04-05,0,partnership,A,<40k,35-44,NY
1982,2319,2024-12-31,NULL,NULL,2025-06-29,1,affiliate,A,<40k,35-44,Other
1983,4149,2025-06-17,NULL,NULL,2025-12-14,1,affiliate,A,70-110k,35-44,NJ
1984,2211,2024-12-28,NULL,NULL,2025-06-26,1,paid_search,B,110k+,35-44,NY
1985,545,2024-01-06,NULL,NULL,2024-07-04,1,affiliate,A,110k+,25-34,NY
1988,504,2024-01-21,NULL,NULL,2024-07-19,1,partnership,B,40-70k,45-54,NY
1991,1073,2024-06-05,7549,2024-08-01,2024-12-02,0,organic,A,<40k,18-24,Other
1992,1143,2024-07-11,7550,2024-11-01,2025-01-07,0,paid_search,A,70-110k,45-54,NY
1995,848,2024-04-08,7551,2024-06-26,2024-10-05,0,affiliate,A,40-70k,25-34,Other
1997,3654,2025-05-27,NULL,NULL,2025-11-23,1,partnership,A,40-70k,45-54,Other
1999,2977,2025-03-11,NULL,NULL,2025-09-07,1,partnership,A,40-70k,25-34,NJ
2000,2469,2025-01-14,NULL,NULL,2025-07-13,1,paid_search,C,40-70k,45-54,Other
2002,2614,2025-01-05,NULL,NULL,2025-07-04,1,paid_search,A,40-70k,35-44,NY
2003,611,2024-02-27,NULL,NULL,2024-08-25,1,paid_search,B,40-70k,25-34,Other
2004,1056,2024-06-17,7552,2024-07-06,2024-12-14,0,paid_search,A,110k+,45-54,Other
2005,1716,2024-10-19,NULL,NULL,2025-04-17,1,organic,A,<40k,25-34,NY
2006,725,2024-03-09,NULL,NULL,2024-09-05,1,paid_search,A,110k+,25-34,Other
2007,546,2024-01-26,NULL,NULL,2024-07-24,1,affiliate,A,40-70k,45-54,NJ
2009,5664,2025-10-25,NULL,NULL,2026-04-23,NULL,organic,D,<40k,35-44,NY
2012,609,2024-02-06,NULL,NULL,2024-08-04,1,affiliate,A,40-70k,25-34,NY
2014,784,2024-04-09,NULL,NULL,2024-10-06,1,affiliate,B,70-110k,25-34,NY
2015,4565,2025-07-04,NULL,NULL,2025-12-31,1,affiliate,D,<40k,35-44,Other
2019,371,2023-12-25,NULL,NULL,2024-06-22,1,paid_search,B,70-110k,35-44,NY
2021,3070,2025-03-18,NULL,NULL,2025-09-14,1,organic,B,70-110k,25-34,Other
2022,3450,2025-04-09,NULL,NULL,2025-10-06,1,partnership,B,40-70k,25-34,Other
2024,882,2024-05-15,7553,2024-06-09,2024-11-11,0,paid_search,A,70-110k,35-44,Other
2027,708,2024-03-02,NULL,NULL,2024-08-29,1,partnership,A,40-70k,35-44,Other
2028,581,2024-02-28,NULL,NULL,2024-08-26,1,referral,A,40-70k,45-54,NJ
2032,2874,2025-02-02,NULL,NULL,2025-08-01,1,organic,C,70-110k,45-54,NJ
2034,755,2024-04-10,NULL,NULL,2024-10-07,1,paid_search,B,<40k,35-44,NJ
2035,4500,2025-07-15,NULL,NULL,2026-01-11,NULL,partnership,A,70-110k,35-44,Other
2039,666,2024-03-05,NULL,NULL,2024-09-01,1,organic,A,<40k,25-34,NY
2040,1079,2024-06-06,NULL,NULL,2024-12-03,1,organic,B,70-110k,45-54,NY
2045,7038,2025-12-24,NULL,NULL,2026-06-22,NULL,paid_search,A,40-70k,45-54,Other
2047,956,2024-05-17,NULL,NULL,2024-11-13,1,organic,B,110k+,25-34,NY
2049,4443,2025-07-26,NULL,NULL,2026-01-22,NULL,referral,A,110k+,35-44,NY
2050,1137,2024-07-04,7554,2024-07-18,2024-12-31,0,partnership,C,<40k,25-34,NY
2051,844,2024-04-11,NULL,NULL,2024-10-08,1,organic,B,40-70k,25-34,Other
2052,506,2024-01-20,7555,2024-03-27,2024-07-18,0,paid_search,A,<40k,25-34,NY
2054,2542,2025-01-29,NULL,NULL,2025-07-28,1,partnership,B,70-110k,35-44,NY
2055,1552,2024-09-04,7556,2024-11-11,2025-03-03,0,paid_search,A,70-110k,45-54,NY
2057,945,2024-05-02,NULL,NULL,2024-10-29,1,partnership,B,40-70k,25-34,NY
2058,4886,2025-08-30,NULL,NULL,2026-02-26,NULL,affiliate,A,70-110k,35-44,NJ
2059,3830,2025-05-08,NULL,NULL,2025-11-04,1,organic,B,70-110k,35-44,Other
2060,697,2024-03-13,NULL,NULL,2024-09-09,1,partnership,B,40-70k,55+,Other
2062,1338,2024-08-31,NULL,NULL,2025-02-27,1,partnership,B,70-110k,18-24,NY
2063,513,2024-01-31,7557,2024-07-15,2024-07-29,0,organic,A,110k+,45-54,NY
2064,4756,2025-08-06,NULL,NULL,2026-02-02,NULL,affiliate,B,70-110k,35-44,NY
2065,2326,2024-12-13,NULL,NULL,2025-06-11,1,partnership,A,40-70k,25-34,NY
2068,1384,2024-08-23,NULL,NULL,2025-02-19,1,paid_search,A,110k+,35-44,Other
2069,3524,2025-05-02,NULL,NULL,2025-10-29,1,paid_search,B,40-70k,45-54,NJ
2072,1036,2024-06-25,7558,2024-08-30,2024-12-22,0,affiliate,A,40-70k,35-44,Other
2073,852,2024-04-06,NULL,NULL,2024-10-03,1,paid_search,B,110k+,45-54,Other
2077,1192,2024-07-25,NULL,NULL,2025-01-21,1,organic,A,110k+,18-24,NY
2078,1119,2024-07-06,NULL,NULL,2025-01-02,1,paid_search,B,70-110k,35-44,Other
2082,374,2023-12-14,7559,2024-02-21,2024-06-11,0,paid_search,A,40-70k,25-34,NY
2092,5740,2025-10-24,NULL,NULL,2026-04-22,NULL,organic,B,110k+,25-34,Other
2093,379,2023-12-24,7560,2024-02-29,2024-06-21,0,partnership,B,40-70k,25-34,NJ
2094,4670,2025-08-13,NULL,NULL,2026-02-09,NULL,organic,A,40-70k,25-34,Other
2096,4255,2025-07-26,NULL,NULL,2026-01-22,NULL,organic,A,<40k,45-54,Other
2100,6572,2025-12-10,NULL,NULL,2026-06-08,NULL,affiliate,A,70-110k,45-54,NY
2101,646,2024-03-19,NULL,NULL,2024-09-15,1,partnership,A,110k+,18-24,NY
2102,971,2024-05-02,NULL,NULL,2024-10-29,1,organic,A,<40k,25-34,NJ
2105,1613,2024-09-29,7561,2024-12-10,2025-03-28,0,paid_search,A,110k+,55+,Other
2106,1225,2024-07-31,7562,2024-09-29,2025-01-27,0,organic,A,110k+,25-34,NY
2111,5517,2025-10-24,NULL,NULL,2026-04-22,NULL,paid_search,A,110k+,25-34,NY
2112,841,2024-04-27,NULL,NULL,2024-10-24,1,partnership,A,110k+,35-44,Other
2113,712,2024-03-31,NULL,NULL,2024-09-27,1,paid_search,A,40-70k,25-34,NJ
2114,1133,2024-07-04,NULL,NULL,2024-12-31,1,affiliate,A,70-110k,55+,Other
2118,1091,2024-06-10,NULL,NULL,2024-12-07,1,paid_search,B,<40k,55+,Other
2119,4227,2025-07-05,NULL,NULL,2026-01-01,NULL,paid_search,A,40-70k,35-44,Other
2120,4910,2025-08-18,NULL,NULL,2026-02-14,NULL,partnership,A,70-110k,35-44,Other
2121,3384,2025-04-24,7563,2025-07-22,2025-10-21,0,affiliate,A,<40k,55+,NJ
2122,2532,2025-01-04,NULL,NULL,2025-07-03,1,partnership,B,40-70k,25-34,Other
2124,1121,2024-07-25,7564,2024-09-15,2025-01-21,0,referral,B,40-70k,25-34,NJ
2128,5759,2025-10-02,NULL,NULL,2026-03-31,NULL,affiliate,A,110k+,25-34,Other
2129,638,2024-03-18,NULL,NULL,2024-09-14,1,paid_search,B,110k+,35-44,Other
2131,453,2023-12-19,7565,2024-01-28,2024-06-16,0,partnership,A,40-70k,35-44,NJ
2132,4121,2025-06-07,NULL,NULL,2025-12-04,1,organic,A,40-70k,45-54,NY
2133,1163,2024-07-29,NULL,NULL,2025-01-25,1,partnership,B,<40k,25-34,NJ
2134,6106,2025-11-20,NULL,NULL,2026-05-19,NULL,organic,B,70-110k,35-44,Other
2135,436,2023-12-12,NULL,NULL,2024-06-09,1,paid_search,A,40-70k,25-34,NY
2136,4610,2025-08-16,NULL,NULL,2026-02-12,NULL,affiliate,B,70-110k,35-44,NY
2137,3778,2025-05-17,NULL,NULL,2025-11-13,1,partnership,A,40-70k,18-24,Other
2138,742,2024-03-21,NULL,NULL,2024-09-17,1,paid_search,A,40-70k,25-34,Other
2139,4969,2025-08-06,NULL,NULL,2026-02-02,NULL,paid_search,D,110k+,25-34,Other
2140,4654,2025-08-10,NULL,NULL,2026-02-06,NULL,paid_search,B,<40k,35-44,Other
2142,1090,2024-06-03,NULL,NULL,2024-11-30,1,paid_search,B,40-70k,45-54,Other
2144,2744,2025-02-12,7566,2025-03-15,2025-08-11,0,partnership,A,40-70k,25-34,NY
2146,2942,2025-03-07,NULL,NULL,2025-09-03,1,organic,C,70-110k,35-44,NJ
2147,3863,2025-06-29,NULL,NULL,2025-12-26,1,paid_search,A,110k+,18-24,Other
2149,753,2024-04-28,7567,2024-05-29,2024-10-25,0,paid_search,B,<40k,35-44,NY
2150,469,2023-12-31,NULL,NULL,2024-06-28,1,paid_search,D,<40k,35-44,Other
2153,2406,2024-12-28,7568,2025-04-16,2025-06-26,0,affiliate,A,40-70k,55+,Other
2154,743,2024-03-04,NULL,NULL,2024-08-31,1,partnership,B,70-110k,18-24,NJ
2156,1010,2024-06-07,NULL,NULL,2024-12-04,1,paid_search,A,<40k,25-34,NJ
2157,1020,2024-06-17,7569,2024-08-11,2024-12-14,0,organic,A,40-70k,35-44,NY
2160,2359,2024-12-18,7570,2024-12-29,2025-06-16,0,affiliate,A,40-70k,45-54,NY
2162,1849,2024-10-29,NULL,NULL,2025-04-27,1,organic,A,70-110k,55+,NY
2163,461,2023-12-12,7571,2024-02-09,2024-06-09,0,paid_search,B,70-110k,35-44,NJ
2165,3959,2025-06-15,7572,2025-10-13,2025-12-12,0,referral,A,110k+,35-44,Other
2166,3950,2025-06-16,NULL,NULL,2025-12-13,1,organic,C,<40k,55+,NY
2173,1024,2024-06-16,7573,2024-08-10,2024-12-13,0,organic,B,40-70k,25-34,NJ
2175,603,2024-02-12,NULL,NULL,2024-08-10,1,paid_search,A,<40k,45-54,NY
2176,896,2024-05-02,7574,2024-06-30,2024-10-29,0,organic,A,40-70k,45-54,NY
2177,524,2024-01-18,7575,2024-01-30,2024-07-16,0,partnership,B,110k+,35-44,Other
2178,606,2024-02-05,NULL,NULL,2024-08-03,1,paid_search,B,<40k,55+,Other
2179,3175,2025-03-10,NULL,NULL,2025-09-06,1,referral,A,70-110k,35-44,NY
2180,3678,2025-05-31,NULL,NULL,2025-11-27,1,referral,B,110k+,35-44,NY
2181,421,2023-12-23,7576,2024-05-16,2024-06-20,0,paid_search,B,40-70k,35-44,Other
2183,1105,2024-06-18,NULL,NULL,2024-12-15,1,partnership,A,40-70k,45-54,NJ
2184,1524,2024-09-30,7577,2025-03-19,2025-03-29,0,paid_search,B,70-110k,25-34,NY
2185,1647,2024-10-03,NULL,NULL,2025-04-01,1,organic,C,40-70k,55+,NY
2186,2383,2024-12-25,NULL,NULL,2025-06-23,1,affiliate,B,40-70k,35-44,NJ
2187,669,2024-03-16,7578,2024-05-27,2024-09-12,0,paid_search,A,110k+,35-44,NJ
2191,979,2024-05-01,NULL,NULL,2024-10-28,1,partnership,B,70-110k,18-24,NY
2195,5309,2025-09-05,NULL,NULL,2026-03-04,NULL,referral,A,110k+,45-54,NY
2197,3566,2025-05-01,NULL,NULL,2025-10-28,1,partnership,A,110k+,55+,NY
2200,4709,2025-08-09,NULL,NULL,2026-02-05,NULL,partnership,A,70-110k,55+,NY
2202,2448,2025-01-30,7579,2025-02-17,2025-07-29,0,paid_search,A,<40k,45-54,Other
2203,4679,2025-08-06,NULL,NULL,2026-02-02,NULL,paid_search,A,110k+,45-54,NJ
2205,3055,2025-03-16,7580,2025-04-25,2025-09-12,0,affiliate,B,70-110k,25-34,Other
2207,834,2024-04-03,7581,2024-05-25,2024-09-30,0,organic,A,40-70k,18-24,NY
2208,2666,2025-02-02,NULL,NULL,2025-08-01,1,organic,B,70-110k,35-44,Other
2210,857,2024-04-02,NULL,NULL,2024-09-29,1,organic,A,70-110k,35-44,Other
2211,3544,2025-05-31,NULL,NULL,2025-11-27,1,affiliate,C,70-110k,35-44,Other
2213,1841,2024-10-09,7582,2024-11-10,2025-04-07,0,paid_search,A,40-70k,35-44,NY
2214,1099,2024-06-20,NULL,NULL,2024-12-17,1,paid_search,A,40-70k,35-44,NY
2217,6142,2025-11-28,NULL,NULL,2026-05-27,NULL,organic,B,<40k,35-44,NY
2218,936,2024-05-31,NULL,NULL,2024-11-27,1,paid_search,A,110k+,25-34,Other
2219,890,2024-05-31,NULL,NULL,2024-11-27,1,affiliate,A,70-110k,35-44,NY
2220,929,2024-05-20,NULL,NULL,2024-11-16,1,organic,B,70-110k,25-34,NJ
2223,3683,2025-05-03,NULL,NULL,2025-10-30,1,affiliate,A,110k+,25-34,NY
2224,495,2024-01-19,7583,2024-05-31,2024-07-17,0,referral,A,110k+,25-34,Other
2225,618,2024-02-04,NULL,NULL,2024-08-02,1,paid_search,A,40-70k,45-54,NY
2226,921,2024-05-07,NULL,NULL,2024-11-03,1,paid_search,A,40-70k,35-44,NY
2227,800,2024-04-13,NULL,NULL,2024-10-10,1,organic,B,70-110k,55+,Other
2228,3173,2025-03-04,NULL,NULL,2025-08-31,1,organic,A,110k+,18-24,Other
2229,399,2023-12-31,NULL,NULL,2024-06-28,1,paid_search,C,40-70k,25-34,Other
2230,698,2024-03-23,7584,2024-05-28,2024-09-19,0,paid_search,B,110k+,18-24,NY
2231,912,2024-05-21,7585,2024-09-17,2024-11-17,0,paid_search,A,70-110k,35-44,Other
2235,660,2024-03-02,NULL,NULL,2024-08-29,1,paid_search,B,70-110k,18-24,Other
2236,525,2024-01-09,7586,2024-02-29,2024-07-07,0,organic,A,40-70k,35-44,Other
2238,601,2024-02-25,7587,2024-05-03,2024-08-23,0,paid_search,A,40-70k,55+,Other
2239,947,2024-05-19,NULL,NULL,2024-11-15,1,partnership,A,70-110k,45-54,NY
2243,4985,2025-09-22,NULL,NULL,2026-03-21,NULL,organic,B,40-70k,18-24,Other
2244,4188,2025-06-26,7588,2025-07-16,2025-12-23,0,paid_search,B,40-70k,45-54,Other
2245,389,2023-12-13,7589,2024-03-09,2024-06-10,0,organic,A,<40k,35-44,NJ
2246,776,2024-04-26,7590,2024-07-07,2024-10-23,0,organic,A,70-110k,55+,NJ
2247,3709,2025-05-06,NULL,NULL,2025-11-02,1,paid_search,A,<40k,35-44,NY
2250,1362,2024-08-07,NULL,NULL,2025-02-03,1,referral,A,110k+,35-44,NJ
2252,503,2024-01-13,7591,2024-03-28,2024-07-11,0,organic,A,70-110k,25-34,Other
2253,2166,2024-12-03,7592,2024-12-31,2025-06-01,0,partnership,B,<40k,35-44,NY
2258,1055,2024-06-16,7593,2024-11-04,2024-12-13,0,referral,A,70-110k,55+,Other
2259,547,2024-01-28,NULL,NULL,2024-07-26,1,organic,A,40-70k,35-44,Other
2261,548,2024-01-12,NULL,NULL,2024-07-10,1,affiliate,A,40-70k,25-34,Other
2262,1562,2024-09-26,NULL,NULL,2025-03-25,1,partnership,C,40-70k,25-34,NJ
2267,949,2024-05-31,NULL,NULL,2024-11-27,1,organic,B,<40k,35-44,Other
2268,656,2024-03-16,7594,2024-05-14,2024-09-12,0,organic,A,70-110k,25-34,NJ
2269,551,2024-01-18,7595,2024-04-26,2024-07-16,0,partnership,A,40-70k,25-34,Other
2270,575,2024-02-07,NULL,NULL,2024-08-05,1,paid_search,A,40-70k,25-34,NJ
2274,595,2024-02-05,NULL,NULL,2024-08-03,1,organic,B,40-70k,18-24,NJ
2275,1067,2024-06-15,7596,2024-11-12,2024-12-12,0,paid_search,B,40-70k,25-34,Other
2277,2390,2024-12-11,NULL,NULL,2025-06-09,1,paid_search,A,<40k,25-34,Other
2278,3906,2025-06-13,7597,2025-09-05,2025-12-10,0,paid_search,B,110k+,18-24,NY
2279,1494,2024-09-24,NULL,NULL,2025-03-23,1,organic,A,<40k,45-54,NJ
2284,6928,2025-12-29,NULL,NULL,2026-06-27,NULL,affiliate,A,<40k,35-44,Other
2286,1645,2024-10-20,7598,2025-01-05,2025-04-18,0,organic,B,40-70k,25-34,NJ
2287,651,2024-03-13,7599,2024-06-23,2024-09-09,0,affiliate,A,40-70k,25-34,Other
2290,5703,2025-10-03,NULL,NULL,2026-04-01,NULL,affiliate,B,70-110k,25-34,Other
2291,610,2024-02-03,NULL,NULL,2024-08-01,1,organic,B,40-70k,35-44,NJ
2292,1188,2024-07-19,NULL,NULL,2025-01-15,1,organic,D,<40k,25-34,NY
2295,2915,2025-03-21,7600,2025-08-04,2025-09-17,0,referral,A,<40k,35-44,NY
2296,1766,2024-10-18,NULL,NULL,2025-04-16,1,referral,A,40-70k,25-34,NY
2304,4071,2025-06-16,NULL,NULL,2025-12-13,1,paid_search,A,110k+,55+,Other
2305,3800,2025-05-30,NULL,NULL,2025-11-26,1,referral,A,<40k,45-54,Other
2306,679,2024-03-30,NULL,NULL,2024-09-26,1,partnership,A,70-110k,25-34,Other
2307,476,2024-01-02,NULL,NULL,2024-06-30,1,paid_search,B,40-70k,45-54,NY
2308,479,2024-01-22,NULL,NULL,2024-07-20,1,paid_search,B,70-110k,55+,Other
2312,3549,2025-05-12,NULL,NULL,2025-11-08,1,affiliate,B,70-110k,35-44,NJ
2313,969,2024-05-15,7601,2024-06-19,2024-11-11,0,affiliate,A,40-70k,25-34,Other
2314,1894,2024-11-25,NULL,NULL,2025-05-24,1,partnership,A,40-70k,45-54,NJ
2315,475,2024-01-21,7602,2024-05-30,2024-07-19,0,partnership,A,70-110k,25-34,Other
2316,1649,2024-10-04,NULL,NULL,2025-04-02,1,organic,B,<40k,18-24,NJ
2317,714,2024-03-12,NULL,NULL,2024-09-08,1,partnership,A,<40k,45-54,NY
2318,827,2024-04-27,NULL,NULL,2024-10-24,1,organic,B,110k+,35-44,NJ
2321,5902,2025-10-20,NULL,NULL,2026-04-18,NULL,organic,B,<40k,45-54,Other
2322,1566,2024-09-17,7603,2024-10-30,2025-03-16,0,organic,A,70-110k,55+,NY
2323,2507,2025-01-10,7604,2025-07-09,2025-07-09,0,paid_search,A,40-70k,45-54,NY
2324,3062,2025-03-29,NULL,NULL,2025-09-25,1,organic,B,<40k,45-54,NY
2325,6906,2025-12-10,NULL,NULL,2026-06-08,NULL,referral,A,<40k,25-34,Other
2326,5623,2025-10-02,NULL,NULL,2026-03-31,NULL,paid_search,B,40-70k,45-54,Other
2327,1435,2024-08-13,7605,2024-09-22,2025-02-09,0,paid_search,A,70-110k,45-54,Other
2328,1762,2024-10-13,NULL,NULL,2025-04-11,1,referral,A,70-110k,18-24,Other
2329,3359,2025-04-01,7606,2025-08-18,2025-09-28,0,affiliate,A,40-70k,25-34,Other
2333,1853,2024-10-06,NULL,NULL,2025-04-04,1,organic,B,40-70k,55+,NY
