customer_id,total_payment_180d,total_loss_180d,net_ltv_180d,pareto_x,cum_ltv_180d,pareto_y
7239,687.57,0.00,687.57,29.19,1354120.67,50.572375
9143,687.46,0.00,687.46,29.21,1354808.13,50.598049
10299,687.34,0.00,687.34,29.23,1355495.47,50.623719
1703,687.26,0.00,687.26,29.25,1356182.73,50.649386
4044,687.14,0.00,687.14,29.27,1356869.87,50.675049
3033,687.11,0.00,687.11,29.30,1357556.98,50.700711
634,687.05,0.00,687.05,29.32,1358244.03,50.726370
740,686.97,0.00,686.97,29.34,1358931.00,50.752026
5711,686.85,0.00,686.85,29.36,1359617.85,50.777678
5290,686.81,0.00,686.81,29.38,1360304.66,50.803328
9507,686.71,0.00,686.71,29.40,1360991.37,50.828975
2964,686.12,0.00,686.12,29.42,1361677.49,50.854599
286,685.88,0.00,685.88,29.44,1362363.37,50.880215
6002,685.86,0.00,685.86,29.47,1363049.23,50.905830
1736,685.49,0.00,685.49,29.49,1363734.72,50.931431
7030,685.40,0.00,685.40,29.51,1364420.12,50.957028
7709,685.25,0.00,685.25,29.53,1365105.37,50.982621
2871,685.20,0.00,685.20,29.55,1365790.57,51.008211
1261,683.89,0.00,683.89,29.57,1366474.46,51.033752
4290,683.41,0.00,683.41,29.59,1367157.87,51.059275
7383,683.25,0.00,683.25,29.61,1367841.12,51.084793
969,683.25,0.00,683.25,29.63,1368524.37,51.110310
5170,682.91,0.00,682.91,29.66,1369207.28,51.135815
2900,682.89,0.00,682.89,29.68,1369890.17,51.161319
4217,682.85,0.00,682.85,29.70,1370573.02,51.186821
867,682.51,0.00,682.51,29.72,1371255.53,51.212311
7576,682.46,0.00,682.46,29.74,1371937.99,51.237799
11586,682.29,0.00,682.29,29.76,1372620.28,51.263280
855,682.24,0.00,682.24,29.78,1373302.52,51.288760
2784,682.21,0.00,682.21,29.80,1373984.73,51.314238
1964,682.04,0.00,682.04,29.82,1374666.77,51.339710
7351,682.01,0.00,682.01,29.85,1375348.78,51.365181
3474,682.01,0.00,682.01,29.87,1376030.79,51.390652
1462,681.00,0.00,681.00,29.89,1376711.79,51.416086
10956,680.85,0.00,680.85,29.91,1377392.64,51.441513
3315,680.85,0.00,680.85,29.93,1378073.49,51.466941
1575,680.63,0.00,680.63,29.95,1378754.12,51.492361
3001,680.60,0.00,680.60,29.97,1379434.72,51.517779
7914,680.50,0.00,680.50,29.99,1380115.22,51.543194
9342,680.14,0.00,680.14,30.01,1380795.36,51.568595
8600,680.04,0.00,680.04,30.04,1381475.40,51.593992
8083,679.92,0.00,679.92,30.06,1382155.32,51.619385
2377,679.53,0.00,679.53,30.08,1382834.85,51.644764
3079,679.38,0.00,679.38,30.10,1383514.23,51.670137
774,679.24,0.00,679.24,30.12,1384193.47,51.695504
795,679.24,0.00,679.24,30.14,1384872.71,51.720872
6955,679.21,0.00,679.21,30.16,1385551.92,51.746238
5795,679.20,0.00,679.20,30.18,1386231.12,51.771604
7106,679.03,0.00,679.03,30.21,1386910.15,51.796964
11595,678.95,0.00,678.95,30.23,1387589.10,51.822321
3742,678.88,0.00,678.88,30.25,1388267.98,51.847675
2479,678.22,0.00,678.22,30.27,1388946.20,51.873005
6251,677.59,0.00,677.59,30.29,1389623.79,51.898310
1797,677.46,0.00,677.46,30.31,1390301.25,51.923612
5612,677.05,0.00,677.05,30.33,1390978.30,51.948897
6705,676.85,0.00,676.85,30.35,1391655.15,51.974176
1102,676.70,0.00,676.70,30.37,1392331.85,51.999448
4617,676.40,0.00,676.40,30.40,1393008.25,52.024710
9665,676.21,0.00,676.21,30.42,1393684.46,52.049964
2877,675.75,0.00,675.75,30.44,1394360.21,52.075202
771,675.59,0.00,675.59,30.46,1395035.80,52.100433
2888,675.40,0.00,675.40,30.48,1395711.20,52.125657
7104,675.22,0.00,675.22,30.50,1396386.42,52.150875
2062,675.21,0.00,675.21,30.52,1397061.63,52.176092
4177,674.91,0.00,674.91,30.54,1397736.54,52.201298
1183,674.86,0.00,674.86,30.56,1398411.40,52.226502
2275,674.75,0.00,674.75,30.59,1399086.15,52.251701
717,674.63,0.00,674.63,30.61,1399760.78,52.276897
3151,673.72,0.00,673.72,30.63,1400434.50,52.302058
4072,673.63,0.00,673.63,30.65,1401108.13,52.327216
11187,673.57,0.00,673.57,30.67,1401781.70,52.352372
2177,673.34,0.00,673.34,30.69,1402455.04,52.377519
1600,673.29,0.00,673.29,30.71,1403128.33,52.402665
1254,673.00,0.00,673.00,30.73,1403801.33,52.427799
877,673.00,0.00,673.00,30.75,1404474.33,52.452934
12412,672.34,0.00,672.34,30.78,1405146.67,52.478044
8118,672.07,0.00,672.07,30.80,1405818.74,52.503144
2500,671.90,0.00,671.90,30.82,1406490.64,52.528237
2250,671.53,0.00,671.53,30.84,1407162.17,52.553317
3810,671.07,0.00,671.07,30.86,1407833.24,52.578379
453,670.99,0.00,670.99,30.88,1408504.23,52.603439
6014,670.57,0.00,670.57,30.90,1409174.80,52.628482
3003,670.42,0.00,670.42,30.92,1409845.22,52.653521
10683,670.18,0.00,670.18,30.94,1410515.40,52.678550
3374,669.88,0.00,669.88,30.97,1411185.28,52.703568
5020,669.75,0.00,669.75,30.99,1411855.03,52.728581
5567,669.66,0.00,669.66,31.01,1412524.69,52.753591
2290,669.56,0.00,669.56,31.03,1413194.25,52.778597
2662,669.43,0.00,669.43,31.05,1413863.68,52.803598
6316,669.41,0.00,669.41,31.07,1414533.09,52.828599
1992,669.30,0.00,669.30,31.09,1415202.39,52.853595
3153,669.14,0.00,669.14,31.11,1415871.53,52.878585
1291,669.01,0.00,669.01,31.14,1416540.54,52.903571
3496,668.88,0.00,668.88,31.16,1417209.42,52.928552
1596,668.63,0.00,668.63,31.18,1417878.05,52.953523
8640,668.60,0.00,668.60,31.20,1418546.65,52.978493
2984,668.37,0.00,668.37,31.22,1419215.02,53.003455
7577,668.24,0.00,668.24,31.24,1419883.26,53.028412
8372,668.21,0.00,668.21,31.26,1420551.47,53.053367
3551,667.70,0.00,667.70,31.28,1421219.17,53.078304
1109,667.69,0.00,667.69,31.30,1421886.86,53.103240
1640,667.69,0.00,667.69,31.33,1422554.55,53.128176
309,667.51,0.00,667.51,31.35,1423222.06,53.153106
4494,667.31,0.00,667.31,31.37,1423889.37,53.178028
7695,666.95,0.00,666.95,31.39,1424556.32,53.202936
889,666.88,0.00,666.88,31.41,1425223.20,53.227842
848,666.85,0.00,666.85,31.43,1425890.05,53.252747
4454,666.80,0.00,666.80,31.45,1426556.85,53.277650
120,666.37,0.00,666.37,31.47,1427223.22,53.302537
11408,665.92,0.00,665.92,31.49,1427889.14,53.327407
1308,665.75,0.00,665.75,31.52,1428554.89,53.352271
8577,665.26,0.00,665.26,31.54,1429220.15,53.377117
7277,665.24,0.00,665.24,31.56,1429885.39,53.401961
12122,665.20,0.00,665.20,31.58,1430550.59,53.426805
4744,665.16,0.00,665.16,31.60,1431215.75,53.451646
467,664.66,0.00,664.66,31.62,1431880.41,53.476469
8916,664.58,0.00,664.58,31.64,1432544.99,53.501289
9204,663.95,0.00,663.95,31.66,1433208.94,53.526086
1928,663.50,0.00,663.50,31.68,1433872.44,53.550866
8695,663.33,0.00,663.33,31.71,1434535.77,53.575639
11107,663.32,0.00,663.32,31.73,1435199.09,53.600412
6389,663.24,0.00,663.24,31.75,1435862.33,53.625182
4833,661.88,0.00,661.88,31.77,1436524.21,53.649902
9660,661.33,0.00,661.33,31.79,1437185.54,53.674600
8523,661.26,0.00,661.26,31.81,1437846.80,53.699296
3519,661.11,0.00,661.11,31.83,1438507.91,53.723987
6398,660.85,0.00,660.85,31.85,1439168.76,53.748668
4232,660.56,0.00,660.56,31.87,1439829.32,53.773338
2050,660.44,0.00,660.44,31.90,1440489.76,53.798003
1070,660.00,0.00,660.00,31.92,1441149.76,53.822652
649,659.86,0.00,659.86,31.94,1441809.62,53.847296
2933,659.73,0.00,659.73,31.96,1442469.35,53.871935
3829,659.69,0.00,659.69,31.98,1443129.04,53.896572
10354,659.68,0.00,659.68,32.00,1443788.72,53.921209
11007,659.49,0.00,659.49,32.02,1444448.21,53.945839
832,658.75,0.00,658.75,32.04,1445106.96,53.970442
279,657.66,0.00,657.66,32.07,1445764.62,53.995003
4972,657.53,0.00,657.53,32.09,1446422.15,54.019560
8475,657.33,0.00,657.33,32.11,1447079.48,54.044109
4940,657.09,0.00,657.09,32.13,1447736.57,54.068650
6767,656.40,0.00,656.40,32.15,1448392.97,54.093164
1830,656.18,0.00,656.18,32.17,1449049.15,54.117671
360,655.99,0.00,655.99,32.19,1449705.14,54.142170
4216,655.83,0.00,655.83,32.21,1450360.97,54.166663
1144,655.73,0.00,655.73,32.23,1451016.70,54.191153
1277,655.54,0.00,655.54,32.26,1451672.24,54.215635
2762,655.41,0.00,655.41,32.28,1452327.65,54.240113
2716,655.40,0.00,655.40,32.30,1452983.05,54.264590
991,655.32,0.00,655.32,32.32,1453638.37,54.289064
4705,655.25,0.00,655.25,32.34,1454293.62,54.313536
5805,654.86,0.00,654.86,32.36,1454948.48,54.337993
4036,654.83,0.00,654.83,32.38,1455603.31,54.362449
2334,654.51,0.00,654.51,32.40,1456257.82,54.386893
1276,654.37,0.00,654.37,32.42,1456912.19,54.411332
7464,654.29,0.00,654.29,32.45,1457566.48,54.435768
5596,654.19,0.00,654.19,32.47,1458220.67,54.460200
5446,653.83,0.00,653.83,32.49,1458874.50,54.484618
7177,653.70,0.00,653.70,32.51,1459528.20,54.509032
6330,653.56,0.00,653.56,32.53,1460181.76,54.533441
10908,653.49,0.00,653.49,32.55,1460835.25,54.557846
2286,653.47,0.00,653.47,32.57,1461488.72,54.582252
3428,653.08,0.00,653.08,32.59,1462141.80,54.606642
4958,653.05,0.00,653.05,32.61,1462794.85,54.631032
1721,653.02,0.00,653.02,32.64,1463447.87,54.655420
4605,652.44,0.00,652.44,32.66,1464100.31,54.679787
6456,652.38,0.00,652.38,32.68,1464752.69,54.704151
247,652.29,0.00,652.29,32.70,1465404.98,54.728512
1741,652.20,0.00,652.20,32.72,1466057.18,54.752870
1262,651.92,0.00,651.92,32.74,1466709.10,54.777217
2278,651.79,0.00,651.79,32.76,1467360.89,54.801560
6260,651.57,0.00,651.57,32.78,1468012.46,54.825894
5013,651.49,0.00,651.49,32.80,1468663.95,54.850225
4464,651.44,0.00,651.44,32.83,1469315.39,54.874554
2047,650.94,0.00,650.94,32.85,1469966.33,54.898865
6133,650.92,0.00,650.92,32.87,1470617.25,54.923175
5061,650.47,0.00,650.47,32.89,1471267.72,54.947468
6267,650.28,0.00,650.28,32.91,1471918.00,54.971754
9533,650.21,0.00,650.21,32.93,1472568.21,54.996038
1925,650.16,0.00,650.16,32.95,1473218.37,55.020319
135,650.15,0.00,650.15,32.97,1473868.52,55.044600
1402,649.86,0.00,649.86,33.00,1474518.38,55.068871
6323,649.78,0.00,649.78,33.02,1475168.16,55.093138
1967,649.74,0.00,649.74,33.04,1475817.90,55.117404
9743,649.63,0.00,649.63,33.06,1476467.53,55.141666
721,649.58,0.00,649.58,33.08,1477117.11,55.165925
8500,649.31,0.00,649.31,33.10,1477766.42,55.190175
2591,649.18,0.00,649.18,33.12,1478415.60,55.214420
5443,649.00,0.00,649.00,33.14,1479064.60,55.238658
546,648.79,0.00,648.79,33.16,1479713.39,55.262889
501,648.56,0.00,648.56,33.19,1480361.95,55.287111
9214,648.39,0.00,648.39,33.21,1481010.34,55.311326
6487,648.34,0.00,648.34,33.23,1481658.68,55.335540
1445,648.25,0.00,648.25,33.25,1482306.93,55.359750
4529,647.88,0.00,647.88,33.27,1482954.81,55.383946
13067,647.79,0.00,647.79,33.29,1483602.60,55.408139
10698,647.76,0.00,647.76,33.31,1484250.36,55.432331
4560,647.22,0.00,647.22,33.33,1484897.58,55.456503
5147,646.67,0.00,646.67,33.35,1485544.25,55.480654
3246,646.29,0.00,646.29,33.38,1486190.54,55.504791
2279,646.23,0.00,646.23,33.40,1486836.77,55.528926
6466,646.06,0.00,646.06,33.42,1487482.83,55.553054
4126,645.70,0.00,645.70,33.44,1488128.53,55.577169
1975,645.66,0.00,645.66,33.46,1488774.19,55.601283
8246,645.54,0.00,645.54,33.48,1489419.73,55.625392
7283,644.82,0.00,644.82,33.50,1490064.55,55.649474
794,644.68,0.00,644.68,33.52,1490709.23,55.673551
5762,644.63,0.00,644.63,33.54,1491353.86,55.697626
1449,644.58,0.00,644.58,33.57,1491998.44,55.721699
11677,644.55,0.00,644.55,33.59,1492642.99,55.745771
4933,644.37,0.00,644.37,33.61,1493287.36,55.769836
12805,644.32,0.00,644.32,33.63,1493931.68,55.793900
10220,644.27,0.00,644.27,33.65,1494575.95,55.817961
3056,644.19,0.00,644.19,33.67,1495220.14,55.842020
3387,643.94,0.00,643.94,33.69,1495864.08,55.866069
1597,643.84,0.00,643.84,33.71,1496507.92,55.890114
4840,643.41,0.00,643.41,33.73,1497151.33,55.914144
5971,643.07,0.00,643.07,33.76,1497794.40,55.938161
399,643.06,0.00,643.06,33.78,1498437.46,55.962177
6149,642.87,0.00,642.87,33.80,1499080.33,55.986186
7668,642.10,0.00,642.10,33.82,1499722.43,56.010167
3843,642.02,0.00,642.02,33.84,1500364.45,56.034144
5739,641.83,0.00,641.83,33.86,1501006.28,56.058115
2647,641.37,0.00,641.37,33.88,1501647.65,56.082068
6322,641.15,0.00,641.15,33.90,1502288.80,56.106013
6562,641.01,0.00,641.01,33.93,1502929.81,56.129953
481,640.66,0.00,640.66,33.95,1503570.47,56.153880
5275,640.13,0.00,640.13,33.97,1504210.60,56.177787
1630,639.41,0.00,639.41,33.99,1504850.01,56.201667
3595,639.13,0.00,639.13,34.01,1505489.14,56.225536
10260,639.09,0.00,639.09,34.03,1506128.23,56.249404
5483,639.05,0.00,639.05,34.05,1506767.28,56.273271
10300,638.83,0.00,638.83,34.07,1507406.11,56.297129
461,638.78,0.00,638.78,34.09,1508044.89,56.320986
6925,638.67,0.00,638.67,34.12,1508683.56,56.344838
3480,638.56,0.00,638.56,34.14,1509322.12,56.368687
4641,638.51,0.00,638.51,34.16,1509960.63,56.392533
3097,638.28,0.00,638.28,34.18,1510598.91,56.416371
1311,638.23,0.00,638.23,34.20,1511237.14,56.440207
698,638.04,0.00,638.04,34.22,1511875.18,56.464036
5463,637.82,0.00,637.82,34.24,1512513.00,56.487857
1294,637.77,0.00,637.77,34.26,1513150.77,56.511675
3768,637.50,0.00,637.50,34.28,1513788.27,56.535484
5700,637.48,0.00,637.48,34.31,1514425.75,56.559292
5794,637.42,0.00,637.42,34.33,1515063.17,56.583098
2878,637.27,0.00,637.27,34.35,1515700.44,56.606898
7954,637.18,0.00,637.18,34.37,1516337.62,56.630695
7841,637.15,0.00,637.15,34.39,1516974.77,56.654490
5108,637.01,0.00,637.01,34.41,1517611.78,56.678281
1006,636.65,0.00,636.65,34.43,1518248.43,56.702058
11572,636.64,0.00,636.64,34.45,1518885.07,56.725834
7252,636.45,0.00,636.45,34.47,1519521.52,56.749604
11556,636.41,0.00,636.41,34.50,1520157.93,56.773372
1770,636.24,0.00,636.24,34.52,1520794.17,56.797134
3333,636.19,0.00,636.19,34.54,1521430.36,56.820893
3011,636.05,0.00,636.05,34.56,1522066.41,56.844648
1126,636.04,0.00,636.04,34.58,1522702.45,56.868402
3127,635.85,0.00,635.85,34.60,1523338.30,56.892149
4228,635.46,0.00,635.46,34.62,1523973.76,56.915882
6541,634.74,0.00,634.74,34.64,1524608.50,56.939587
179,634.54,0.00,634.54,34.66,1525243.04,56.963286
10215,634.53,0.00,634.53,34.69,1525877.57,56.986983
189,634.49,0.00,634.49,34.71,1526512.06,57.010680
6369,634.43,0.00,634.43,34.73,1527146.49,57.034374
12881,634.40,0.00,634.40,34.75,1527780.89,57.058067
7389,634.28,0.00,634.28,34.77,1528415.17,57.081755
10631,634.25,0.00,634.25,34.79,1529049.42,57.105443
8538,633.90,0.00,633.90,34.81,1529683.32,57.129117
9619,633.78,0.00,633.78,34.83,1530317.10,57.152787
5586,633.11,0.00,633.11,34.86,1530950.21,57.176431
2449,632.80,0.00,632.80,34.88,1531583.01,57.200065
1476,632.67,0.00,632.67,34.90,1532215.68,57.223693
314,632.56,0.00,632.56,34.92,1532848.24,57.247317
2756,632.46,0.00,632.46,34.94,1533480.70,57.270938
6275,631.99,0.00,631.99,34.96,1534112.69,57.294541
138,631.91,0.00,631.91,34.98,1534744.60,57.318141
4222,631.76,0.00,631.76,35.00,1535376.36,57.341735
9370,631.43,0.00,631.43,35.02,1536007.79,57.365317
11601,631.19,0.00,631.19,35.05,1536638.98,57.388890
667,631.00,0.00,631.00,35.07,1537269.98,57.412456
9558,630.84,0.00,630.84,35.09,1537900.82,57.436016
11588,630.55,0.00,630.55,35.11,1538531.37,57.459565
4306,630.44,0.00,630.44,35.13,1539161.81,57.483110
11351,630.42,0.00,630.42,35.15,1539792.23,57.506655
1396,630.39,0.00,630.39,35.17,1540422.62,57.530198
599,630.26,0.00,630.26,35.19,1541052.88,57.553736
765,630.24,0.00,630.24,35.21,1541683.12,57.577274
3383,630.17,0.00,630.17,35.24,1542313.29,57.600809
4483,630.12,0.00,630.12,35.26,1542943.41,57.624342
5305,630.07,0.00,630.07,35.28,1543573.48,57.647873
8302,629.96,0.00,629.96,35.30,1544203.44,57.671400
4369,629.90,0.00,629.90,35.32,1544833.34,57.694925
9527,629.79,0.00,629.79,35.34,1545463.13,57.718446
5067,629.36,0.00,629.36,35.36,1546092.49,57.741950
6811,629.31,0.00,629.31,35.38,1546721.80,57.765453
1372,628.93,0.00,628.93,35.40,1547350.73,57.788942
7463,628.50,0.00,628.50,35.43,1547979.23,57.812415
8277,628.35,0.00,628.35,35.45,1548607.58,57.835882
5389,628.33,0.00,628.33,35.47,1549235.91,57.859348
2307,628.14,0.00,628.14,35.49,1549864.05,57.882807
3538,627.96,0.00,627.96,35.51,1550492.01,57.906259
11873,627.95,0.00,627.95,35.53,1551119.96,57.929712
4325,627.82,0.00,627.82,35.55,1551747.78,57.953159
3403,627.81,0.00,627.81,35.57,1552375.59,57.976606
1865,627.49,0.00,627.49,35.60,1553003.08,58.000040
9281,627.48,0.00,627.48,35.62,1553630.56,58.023475
4846,627.47,0.00,627.47,35.64,1554258.03,58.046909
8826,627.06,0.00,627.06,35.66,1554885.09,58.070328
4929,627.02,0.00,627.02,35.68,1555512.11,58.093745
5445,626.98,0.00,626.98,35.70,1556139.09,58.117161
4231,626.56,0.00,626.56,35.72,1556765.65,58.140561
2636,626.38,0.00,626.38,35.74,1557392.03,58.163955
2213,626.36,0.00,626.36,35.76,1558018.39,58.187347
388,626.17,0.00,626.17,35.79,1558644.56,58.210733
1534,625.76,0.00,625.76,35.81,1559270.32,58.234103
11752,625.64,0.00,625.64,35.83,1559895.96,58.257469
3833,625.41,0.00,625.41,35.85,1560521.37,58.280826
1747,625.39,0.00,625.39,35.87,1561146.76,58.304183
9942,625.20,0.00,625.20,35.89,1561771.96,58.327532
5589,624.84,0.00,624.84,35.91,1562396.80,58.350868
4144,624.81,0.00,624.81,35.93,1563021.61,58.374203
2524,624.75,0.00,624.75,35.95,1563646.36,58.397535
7401,624.58,0.00,624.58,35.98,1564270.94,58.420861
7950,624.40,0.00,624.40,36.00,1564895.34,58.444181
4465,624.09,0.00,624.09,36.02,1565519.43,58.467489
3993,624.02,0.00,624.02,36.04,1566143.45,58.490794
2782,623.94,0.00,623.94,36.06,1566767.39,58.514096
729,623.50,0.00,623.50,36.08,1567390.89,58.537382
8190,623.29,0.00,623.29,36.10,1568014.18,58.560660
4033,622.84,0.00,622.84,36.12,1568637.02,58.583922
4938,622.47,0.00,622.47,36.14,1569259.49,58.607169
2314,622.30,0.00,622.30,36.17,1569881.79,58.630410
5481,622.26,0.00,622.26,36.19,1570504.05,58.653650
1675,621.87,0.00,621.87,36.21,1571125.92,58.676875
2313,621.79,0.00,621.79,36.23,1571747.71,58.700097
749,621.62,0.00,621.62,36.25,1572369.33,58.723312
10909,621.31,0.00,621.31,36.27,1572990.64,58.746516
3453,621.30,0.00,621.30,36.29,1573611.94,58.769720
13035,621.04,0.00,621.04,36.31,1574232.98,58.792914
6520,620.99,0.00,620.99,36.33,1574853.97,58.816106
4733,620.68,0.00,620.68,36.36,1575474.65,58.839287
11094,620.36,0.00,620.36,36.38,1576095.01,58.862455
811,620.17,0.00,620.17,36.40,1576715.18,58.885617
4790,620.06,0.00,620.06,36.42,1577335.24,58.908774
2133,620.03,0.00,620.03,36.44,1577955.27,58.931930
8530,620.00,0.00,620.00,36.46,1578575.27,58.955086
3114,619.93,0.00,619.93,36.48,1579195.20,58.978238
3890,619.86,0.00,619.86,36.50,1579815.06,59.001388
4021,619.84,0.00,619.84,36.53,1580434.90,59.024537
4320,619.50,0.00,619.50,36.55,1581054.40,59.047674
196,619.45,0.00,619.45,36.57,1581673.85,59.070808
2646,619.03,0.00,619.03,36.59,1582292.88,59.093927
11695,618.93,0.00,618.93,36.61,1582911.81,59.117042
6604,618.93,0.00,618.93,36.63,1583530.74,59.140158
6080,618.71,0.00,618.71,36.65,1584149.45,59.163265
5856,618.57,0.00,618.57,36.67,1584768.02,59.186366
7072,618.07,0.00,618.07,36.69,1585386.09,59.209449
254,617.65,0.00,617.65,36.72,1586003.74,59.232517
10965,617.54,0.00,617.54,36.74,1586621.28,59.255580
5590,617.51,0.00,617.51,36.76,1587238.79,59.278642
8076,617.19,0.00,617.19,36.78,1587855.98,59.301692
6814,617.08,0.00,617.08,36.80,1588473.06,59.324739
232,617.07,0.00,617.07,36.82,1589090.13,59.347784
8801,616.95,0.00,616.95,36.84,1589707.08,59.370826
11362,616.53,0.00,616.53,36.86,1590323.61,59.393851
9001,616.39,0.00,616.39,36.88,1590940.00,59.416871
4198,616.32,0.00,616.32,36.91,1591556.32,59.439889
5095,616.29,0.00,616.29,36.93,1592172.61,59.462906
1700,615.81,0.00,615.81,36.95,1592788.42,59.485904
1586,615.73,0.00,615.73,36.97,1593404.15,59.508900
3217,615.66,0.00,615.66,36.99,1594019.81,59.531893
4178,615.56,0.00,615.56,37.01,1594635.37,59.554883
6665,615.23,0.00,615.23,37.03,1595250.60,59.577860
12669,615.02,0.00,615.02,37.05,1595865.62,59.600829
3717,615.01,0.00,615.01,37.07,1596480.63,59.623797
1776,615.00,0.00,615.00,37.10,1597095.63,59.646766
7862,614.81,0.00,614.81,37.12,1597710.44,59.669727
6898,614.80,0.00,614.80,37.14,1598325.24,59.692688
7057,614.68,0.00,614.68,37.16,1598939.92,59.715645
11360,614.45,0.00,614.45,37.18,1599554.37,59.738593
1573,614.39,0.00,614.39,37.20,1600168.76,59.761538
8879,614.18,0.00,614.18,37.22,1600782.94,59.784476
1932,613.88,0.00,613.88,37.24,1601396.82,59.807403
4718,613.84,0.00,613.84,37.26,1602010.66,59.830328
3460,613.75,0.00,613.75,37.29,1602624.41,59.853249
5656,613.68,0.00,613.68,37.31,1603238.09,59.876168
6185,613.61,0.00,613.61,37.33,1603851.70,59.899085
5665,613.60,0.00,613.60,37.35,1604465.30,59.922001
1010,613.55,0.00,613.55,37.37,1605078.85,59.944915
3013,613.43,0.00,613.43,37.39,1605692.28,59.967825
607,613.26,0.00,613.26,37.41,1606305.54,59.990729
6015,612.74,0.00,612.74,37.43,1606918.28,60.013613
7467,612.73,0.00,612.73,37.46,1607531.01,60.036496
8678,612.60,0.00,612.60,37.48,1608143.61,60.059375
164,612.32,0.00,612.32,37.50,1608755.93,60.082243
9509,612.00,0.00,612.00,37.52,1609367.93,60.105100
1936,611.93,0.00,611.93,37.54,1609979.86,60.127954
8476,611.82,0.00,611.82,37.56,1610591.68,60.150803
1938,611.67,0.00,611.67,37.58,1611203.35,60.173647
291,611.63,0.00,611.63,37.60,1611814.98,60.196490
1392,611.57,0.00,611.57,37.62,1612426.55,60.219330
